"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","area","X_coord","Y_coord","InferredCellType"
"3798",2638,7379,1160,401,5212,968,8852,2088,2456,18441,641,16487,3802,466.614413466597,3575.02472382956,"Mixed"
"3799",3489,8736,1028,482,4736,776,6714,16819,2187,620,693,9721,3143,2513.51574928412,3569.73687559656,"Extracellular matrix"
"3800",41695,13645,12101,1638,21791,6099,4200,2326,2870,445,711,7830,5363,5414.19988812232,3583.67089315682,"Mixed"
"3801",2449,8673,1041,467,10956,1150,6165,9456,2077,751,911,12941,2665,2574.53358348968,3585.27767354597,"Other"
"3802",1592,6855,6018,1564,7115,3568,4137,2813,1541,603,1318,8503,2255,6322.43592017738,3573.36097560976,"Mixed"
"3803",3706,7002,1361,372,7615,360,7556,1972,2536,13118,1143,13447,4647,221.207445663869,3581.54551323434,"Lymphatic vessel"
"3804",2166,8230,4316,542,8033,2,37698,2266,1973,1083,909,11008,1914,2172.69958202717,3587.13009404389,"Epithelial cells"
"3805",2727,6551,1479,684,7307,2261,4483,23516,1773,733,956,7080,3840,4100.20520833333,3583.68020833333,"Extracellular matrix"
"3806",2360,9038,2399,1104,16089,1303,53989,32921,2559,1334,1325,15136,5126,1925.1106125634,3588.4818571986,"Mixed"
"3807",1763,7202,4024,1194,7406,1622,8552,15076,1659,1465,693,7456,2352,4038.14413265306,3588.28443877551,"Extracellular matrix"
"3808",1877,7390,1317,387,6961,1,17757,1883,1737,447,694,10628,573,3182.03839441536,3581.95986038394,"Epithelial cells"
"3809",19165,7268,2634,1294,10565,3305,5949,19784,1932,782,928,9508,5308,7239.4442351168,3585.98172569706,"Mixed"
"3810",1419,6802,2425,475,7686,0,21968,1978,1332,481,1022,8383,1284,3713.7546728972,3573.81230529595,"Epithelial cells"
"3811",1499,6150,2257,739,4352,0,21503,1844,1369,1459,787,12772,1469,3826.17494894486,3582.24370319946,"Epithelial cells"
"3812",2038,7588,788,487,9893,542,5985,2887,2149,1672,644,8753,4196,1623.12130600572,3584.12988560534,"Other"
"3813",2290,8334,1475,385,3628,556,29378,6682,2171,2659,886,10898,1755,2741.12820512821,3582.34358974359,"Epithelial cells"
"3814",2407,8254,1358,537,8120,442,23404,4818,1928,1772,781,13074,1558,2610.60783055199,3596.32284980745,"Epithelial cells"
"3815",2046,7862,1232,371,5569,0,31518,2195,1856,503,1020,9061,1941,3070.25193199382,3594.8294693457,"Epithelial cells"
"3816",1386,8292,6895,523,13460,0,14043,1798,1290,464,953,11634,2220,3499.96126126126,3590.7463963964,"Mixed"
"3817",2136,10515,10339,2743,15937,4264,4237,12886,1799,930,1054,8348,2897,5587.91404901622,3599.11183983431,"Mixed"
"3818",1881,7751,1504,407,4550,8,18037,2170,1734,616,871,10372,2529,3297.94464215105,3587.8544879399,"Epithelial cells"
"3819",1398,5634,3787,610,5029,0,12535,1743,1397,584,858,7438,1298,3614.87365177196,3592.19876733436,"Epithelial cells"
"3820",27332,6692,1554,1045,4536,2884,4765,6311,1961,687,742,7489,6295,5761.96219221604,3601.98872120731,"Mixed"
"3821",1419,5768,9546,532,8897,0,28907,1900,1405,631,974,14449,1747,3753.85060103034,3604.09845449342,"Mixed"
"3822",1379,7886,11828,821,12017,0,18972,1740,1415,579,752,6597,1420,3584.23732394366,3591.94929577465,"Mixed"
"3823",1557,7151,8315,1108,11803,1884,5576,10931,1500,5299,3584,15095,3813,6713.09152897981,3605.34277471807,"Mixed"
"3824",2118,11219,14042,2619,11061,0,42396,2343,2001,1555,1056,15316,1851,2128.46569421934,3597.88438681794,"Mixed"
"3825",1633,7018,5662,1231,10533,1803,4792,21297,1672,515,6919,8038,2857,6612.61008050403,3594.75078753938,"Mixed"
"3826",1790,7706,6004,963,7699,8284,4890,37481,2494,612,977,7291,4828,5218.07725766363,3589.12344656172,"Mixed"
"3827",1584,15752,14531,4315,15255,3985,3979,1956,1450,380,614,6527,2569,6227.44842351109,3594.62748151032,"Mixed"
"3828",1464,6116,1335,540,5499,0,35921,1754,1422,4563,980,10571,1087,3865.24195032199,3589.66697332107,"Epithelial cells"
"3829",1537,7180,4101,1277,5641,1306,35091,2239,1431,1412,947,9043,3711,3920.88763136621,3601.04607922393,"Epithelial cells"
"3830",2979,7352,713,599,7972,1018,7237,7828,2101,9537,696,14249,3606,8825.78341652801,3597.40127565169,"Mixed"
"3831",1869,7243,3889,640,7119,1,14045,1940,1752,984,794,11373,1037,3166.45805207329,3601.96142719383,"Epithelial cells"
"3832",1977,7718,3489,614,10665,0,30806,2082,1758,720,935,11797,1621,3207.72979642196,3605.58790869833,"Epithelial cells"
"3833",1424,10010,11258,628,14123,0,20184,1859,1295,1188,940,7744,1762,3543.84619750284,3603.92451759364,"Mixed"
"3834",2029,8506,1498,477,6371,0,36332,2169,1937,482,774,9158,1830,2892.4174863388,3597.99508196721,"Epithelial cells"
"3835",2138,8462,1470,396,4210,1199,22022,4452,1881,1694,1037,12678,3561,2650.75035102499,3618.29401853412,"Epithelial cells"
"3836",1371,5548,2915,354,6987,0,22893,1684,1283,810,813,7500,835,3696.51497005988,3597.65508982036,"Epithelial cells"
"3837",1900,6047,1448,649,14630,4093,4419,44175,2044,1250,776,8386,4156,4728.81520692974,3592.82001924928,"Mixed"
"3838",3948,7509,3366,1811,8993,3062,7038,8952,1847,3210,720,7598,3465,7400.93391053391,3600.51024531025,"Extracellular matrix"
"3839",1916,7851,1048,299,5976,0,21487,1922,1789,512,629,8424,853,3111.53458382181,3600.8429073857,"Epithelial cells"
"3840",1746,6417,1896,1176,7067,4385,4492,54793,2871,642,828,7368,4258,4660.89290746829,3610.92132456552,"Extracellular matrix"
"3841",3080,7341,1744,1076,3280,105,7131,3755,1929,6318,878,11896,2932,673.942701227831,3606.19065484311,"Other"
"3842",2117,8004,853,536,377,1222,6449,3940,2084,8314,690,9866,2350,726.022978723404,3594.50978723404,"Other"
"3843",6884,6935,923,296,5977,472,10213,4204,1748,7307,1016,11941,2374,122.386267902275,3609.71946082561,"Other"
"3844",2096,8077,2001,378,6068,433,34979,2754,1936,679,845,11695,1189,2244.99831791421,3615.56349873844,"Epithelial cells"
"3845",1624,5814,4010,1751,2572,4183,3845,14536,1829,509,1496,6490,2335,6135.98972162741,3601.08094218415,"Extracellular matrix"
"3846",6769,7722,1512,512,8968,840,6109,8352,1963,514,716,8314,2875,2544.23652173913,3612.37669565217,"Other"
"3847",1457,6088,2831,548,7306,2,29492,1825,1649,2949,887,8670,2393,3650.62348516506,3615.70580860844,"Epithelial cells"
"3848",2187,8527,1403,410,4923,921,27148,5790,1907,2034,826,12110,3992,2717.4003006012,3621.79859719439,"Epithelial cells"
"3849",25214,5866,867,338,3241,3416,3846,5949,1415,374,789,6300,3748,4223.66328708645,3631.35699039488,"Mixed"
"3850",2117,8779,5651,2172,8151,6,40324,2460,1951,492,1288,14336,2964,2035.99190283401,3616.79622132254,"Epithelial cells"
"3851",1588,13669,10741,3669,10769,2692,3943,7298,1717,386,593,6251,3133,6264.05968720077,3616.95531439515,"Mixed"
"3852",1429,10631,9444,368,9795,1365,3828,1463,1223,368,756,5952,1525,6423.62295081967,3596.81639344262,"Mixed"
"3853",1882,7316,1383,556,4668,22,27793,1889,1678,450,812,8397,1687,3318.99940723177,3609.42086544161,"Epithelial cells"
"3854",21885,5793,1000,304,3212,1033,3886,6109,1364,487,670,6275,4091,4336.17892935713,3619.93009044243,"Myocytes"
"3855",1853,14408,9428,1428,18063,2218,4677,50209,2385,1658,839,7414,5362,5313.71353972398,3621.76967549422,"Mixed"
"3856",1823,10894,11942,891,14177,3319,3984,4202,1396,425,727,6277,1164,6393.46048109966,3612.82474226804,"Mixed"
"3857",2484,8148,1140,365,1441,1317,7590,2889,2190,8912,899,9583,1933,393.996896016555,3608.3735126746,"Other"
"3858",1462,6123,1813,508,5648,1205,16747,1749,1542,4000,1302,9729,1771,3858.09881422925,3617.03557312253,"Epithelial cells"
"3859",2013,6651,1148,3488,9870,2550,4890,55262,3066,998,862,8175,4389,5015.34381408066,3625.56732740943,"Extracellular matrix"
"3860",3743,8299,2005,385,4688,1004,33116,4346,1910,1358,1464,10640,2066,2212.74733785092,3631.89690222652,"Epithelial cells"
"3861",1970,6666,1169,1327,1108,4431,4988,53735,3260,457,1039,7796,1773,4622.14100394811,3608.17315284828,"Extracellular matrix"
"3862",3409,6699,2923,567,6943,3443,12632,8210,1776,11026,812,26065,3485,6799.45021520803,3609.04390243902,"Mixed"
"3863",1849,11296,8868,787,11319,3514,3699,7032,1377,515,682,6583,2696,6355.64540059347,3627.97589020772,"Mixed"
"3864",1929,7503,3522,583,6863,0,30804,2039,1825,1828,889,13458,1700,3146.18823529412,3623.87647058824,"Epithelial cells"
"3865",1371,5571,9184,540,9369,0,13489,1859,1347,893,742,7514,1359,3729.32008830022,3622.91758646063,"Mixed"
"3866",1842,6554,1241,1122,5501,6799,4649,43734,2618,620,861,10553,4428,5131.19060523939,3625.94647696477,"Extracellular matrix"
"3867",1857,7018,1011,956,7531,2224,4606,37755,2205,810,816,7119,1397,4732.67501789549,3627.6649964209,"Extracellular matrix"
"3868",1395,5721,1774,448,7879,0,15635,1988,1308,441,789,7404,1687,3488.33195020747,3625.08772969769,"Epithelial cells"
"3869",1760,7459,9835,2354,12650,1841,5838,23406,1741,589,13489,8809,3774,6663.19581346052,3630.66057233704,"Mixed"
"3870",1416,5864,5465,408,7639,0,24919,1823,1263,2414,889,7111,998,3690.23647294589,3622.5370741483,"Epithelial cells"
"3871",2178,6605,3365,2172,6426,1778,4786,13567,1578,593,6079,7458,3122,6584.26105060858,3633.70051249199,"Mixed"
"3872",2241,9390,9106,2211,8567,399,36472,14887,2009,1759,1103,12196,4855,2153.96477857878,3645.14644696189,"Mixed"
"3873",2031,8136,1831,347,6469,0,48254,2199,1849,3982,891,12671,897,2846.85507246377,3634.87848383501,"Epithelial cells"
"3874",2007,8091,1316,371,6243,0,26593,2121,1819,474,944,8888,1395,3092.52759856631,3625.6523297491,"Epithelial cells"
"3875",2110,8654,2485,414,5978,0,22979,2339,1893,4564,738,9591,3703,2887.09640831758,3644.35052660005,"Epithelial cells"
"3876",1463,8115,8402,614,15060,0,19562,1795,1397,1150,740,7856,747,3589.07095046854,3620.07228915663,"Mixed"
"3877",3101,5578,2455,2057,9892,2098,4560,12905,2346,731,2803,6349,2799,6518.5505537692,3624.67274026438,"Mixed"
"3878",5710,7264,1488,1362,17035,985,5806,3535,2090,7518,1074,17650,3401,499.857688915025,3635.24492796236,"Mixed"
"3879",1887,7507,1381,414,5312,3,22944,2008,1667,421,879,10573,2981,3339.14994968131,3632.26635357263,"Epithelial cells"
"3880",1515,14228,19150,1731,10849,3078,4317,4130,1295,508,909,6868,2891,6427.86060186787,3638.68453822207,"Mixed"
"3881",5472,11886,10734,2141,10550,630,5752,2131,2337,3506,746,8829,3774,444.233969263381,3634.35294117647,"T-cells Mixed"
"3882",2275,8947,1473,1019,9192,818,38870,23476,2201,787,1253,14215,3231,1924.68059424327,3636.40297121634,"Mixed"
"3883",1953,7662,1788,354,7313,5,18872,1902,1712,1277,959,11444,1420,3276.50845070423,3639.1676056338,"Epithelial cells"
"3884",1914,6488,2188,1860,4854,1435,4802,36495,1891,889,910,7682,3253,4086.04426683062,3633.76114355979,"Extracellular matrix"
"3885",2096,7519,1122,367,15137,491,8629,3668,1881,3358,795,13331,1992,536.18624497992,3630.99297188755,"T-cells Mixed"
"3886",2278,7188,891,884,8599,355,6757,2276,1835,4574,966,13287,4010,252.252119700748,3643.69476309227,"Other"
"3887",34283,8191,533,347,2749,430,5924,11531,1994,488,555,8884,2527,2415.05698456668,3628.48357736446,"Mixed"
"3888",1419,7499,6460,599,15080,5,14651,1663,1284,1244,704,10947,1334,3573.56146926537,3641.2383808096,"Mixed"
"3889",1938,7807,1051,358,7524,331,8623,3152,1804,17015,726,13058,2549,201.923499411534,3638.41349548843,"Lymphatic vessel"
"3890",1765,13160,10676,1127,16767,4166,4376,25860,2456,688,947,7020,2145,5541.83496503496,3628.06153846154,"Mixed"
"3891",1747,8021,6247,946,5329,5372,4210,58423,2454,524,865,7586,3085,5492.91636952998,3633.77633711507,"Mixed"
"3892",2226,15199,21332,9311,12426,59,44752,3350,2247,1610,1132,18628,3657,2086.17199890621,3653.61826633853,"Mixed"
"3893",1352,5521,1150,480,5819,33,19649,1689,1323,468,816,6163,2421,3505.53985956216,3654.6253614209,"Epithelial cells"
"3894",1672,6772,1751,557,7861,4548,11459,3585,1571,2324,964,10078,2018,6857.73984142716,3631.7135777998,"Extracellular matrix"
"3895",3901,6728,1787,535,1874,1682,6257,8654,2001,8407,750,13238,4180,7767.55,3646.72607655502,"Extracellular matrix"
"3896",2329,7134,832,353,11007,180,8379,3211,1984,28057,787,18983,2047,8769.93991206644,3633.59110893991,"Mixed"
"3897",1949,9026,4408,661,7033,24,41315,2207,1800,2825,843,15373,2402,3205.88426311407,3653.14113238968,"Epithelial cells"
"3898",1933,8411,3447,553,7080,0,27213,2233,1764,1727,907,11514,1736,3246.07661290323,3651.50633640553,"Epithelial cells"
"3899",1349,5707,1112,357,5569,50,11915,1703,1262,928,733,8314,992,3615.81451612903,3638.6875,"Other"
"3900",1475,6405,5421,687,7092,963,40778,1855,1448,4960,985,17850,4106,3817.95202143205,3643.27764247443,"Epithelial cells"
"3901",1699,6493,1820,424,5403,3809,10961,5300,1689,4510,1055,11314,3516,6817.46359499431,3660.12940841866,"Extracellular matrix"
"3902",1794,10911,6645,2776,23974,5251,4577,42380,2268,753,778,7608,4171,5234.98993047231,3648.92471829298,"Mixed"
"3903",2184,8734,2126,589,15961,719,37536,8456,2025,651,1422,14187,2531,1986.03871987357,3640.15369419202,"Mixed"
"3904",1985,6797,1277,319,7062,772,6204,4260,1670,4885,1802,9441,3666,146.441898527005,3650.13911620295,"Other"
"3905",1415,5889,2204,527,6080,5,16829,1727,1274,409,836,6790,2515,3537.48986083499,3670.72564612326,"Epithelial cells"
"3906",27152,6344,1184,451,4921,5451,4121,8753,1702,354,751,6544,4637,6004.89281863274,3643.33793400906,"Mixed"
"3907",1917,19368,5996,12923,10806,6141,4672,26662,2080,1187,1087,7124,4866,5699.13440197287,3654.81935881628,"Mixed"
"3908",2009,8956,7329,7052,11733,1617,4370,9552,1778,576,799,6647,1863,6477.99302200751,3642.18947933441,"Mixed"
"3909",2003,7933,1350,425,6840,14,29564,3794,1783,433,718,9605,2747,3100.98070622497,3661.19475791773,"Epithelial cells"
"3910",1481,5958,4349,411,6338,0,37011,2089,1330,3752,1036,9479,2474,3696.3658043654,3654.64632174616,"Epithelial cells"
"3911",4943,8382,5496,7082,15088,4895,4369,19992,1951,506,685,6927,4901,6125.91920016323,3660.42807590288,"Mixed"
"3912",3132,11309,7137,595,9739,283,9066,3775,1870,8138,820,12542,4355,577.668427095293,3656.49965556831,"T-cells Mixed"
"3913",1916,7493,3153,534,7466,11,30406,2378,1714,397,737,15572,1338,3158.44544095665,3651.61210762332,"Epithelial cells"
"3914",17052,6296,1504,2218,5247,4125,4341,28127,2671,1440,819,7021,4885,4539.38157625384,3660.99918116684,"Mixed"
"3915",15107,6458,1419,903,6739,5565,4992,24048,1849,500,1579,8327,4981,7187.0196747641,3654.0809074483,"Mixed"
"3916",2310,8576,2733,1910,18290,20,37892,2614,2008,1476,1057,14958,1951,2042.18349564326,3670.01998974885,"Mixed"
"3917",1978,6914,3747,2987,5188,979,4803,22300,2021,832,847,6906,3239,4020.33004013584,3646.88237110219,"Extracellular matrix"
"3918",1641,8967,7364,1439,13513,5536,4041,13555,1710,566,625,7004,3332,6288.69207683073,3660.65486194478,"Mixed"
"3919",27733,8146,895,298,7095,222,5381,7688,2038,469,839,9073,3198,2476.39430894309,3651.82520325203,"Myocytes"
"3920",1889,9219,9800,860,18683,3493,4516,23589,2083,447,753,7234,3472,5177.95132488479,3658.32690092166,"Mixed"
"3921",4858,7427,1712,364,8022,703,8104,1793,1782,11040,908,10819,1902,417.096740273396,3661.72923238696,"Other"
"3922",1697,11508,16100,1073,25593,6175,4867,9941,1546,399,752,7339,3388,6931.46458087367,3658.30873671783,"Mixed"
"3923",15181,7753,787,294,6219,269,5418,5771,1917,388,576,8436,1700,2533.74,3650.51823529412,"Myocytes"
"3924",1830,8028,1185,428,6267,14,19056,1907,1639,432,966,12024,1225,3347.8212244898,3659.91918367347,"Epithelial cells"
"3925",1445,5643,8836,636,10942,251,23787,1798,1368,3790,948,9272,2534,3760.74822415154,3658.98145224941,"Mixed"
"3926",1649,6059,4586,3323,10486,487,6902,22069,1583,372,813,6905,1152,6606.75347222222,3661.04253472222,"Extracellular matrix"
"3927",2296,8283,809,401,4290,1065,6384,15119,1994,641,663,8983,2486,2771.12751407884,3655.21962992759,"Extracellular matrix"
"3928",2008,9624,8381,1404,9567,817,46784,6732,1902,6446,727,11110,3302,2830.18837068443,3680.90763173834,"Mixed"
"3929",1387,5807,1979,495,7244,11,17209,1788,1322,1498,931,11102,1965,3616.97506361323,3666.22900763359,"Epithelial cells"
"3930",1960,11843,9667,4977,13118,2745,4809,58560,3310,1496,777,7718,3041,5560.32620848405,3671.79875041105,"Mixed"
"3931",20641,5906,771,826,7313,3211,4000,7714,1950,321,630,6522,3407,5914.34781332551,3661.00088054006,"Mixed"
"3932",8326,7290,867,329,4151,920,5920,7424,1972,1180,713,9567,2598,8868.25596612779,3659.5273287144,"Other"
"3933",3928,7997,1312,1408,16504,1514,7815,5380,2220,9963,842,11089,5430,974.84861878453,3669.22504604052,"Mixed"
"3934",2210,8636,1939,982,6937,1420,31816,20126,2178,831,984,10024,2881,1928.67962513016,3675.03852828879,"Mixed"
"3935",1696,13065,11129,1744,21043,3437,4452,34702,2368,613,831,6984,5115,4600.17869012708,3675.04398826979,"Mixed"
"3936",21187,6164,872,367,9618,2026,4930,7383,1725,350,642,7928,3507,7354.59081836327,3662.33561448532,"Mixed"
"3937",3110,7450,1235,2049,1856,114,8524,2773,1933,6664,662,12143,2465,702.10060851927,3661.4584178499,"Other"
"3938",1741,16892,20324,2407,22220,2988,3974,13628,1734,541,727,6519,2857,6226.86384319216,3671.60658032902,"Mixed"
"3939",24524,7850,3012,586,1751,2544,7004,12314,2266,618,744,9419,1925,2706.24623376623,3664.16,"Mixed"
"3940",3458,7703,645,334,378,558,7825,1979,1941,7655,615,9859,2483,311.167942005638,3661.44099879178,"Other"
"3941",1665,15182,14465,20335,17697,4755,3983,7526,1562,417,701,8068,2301,6186.18557149066,3662.32029552369,"Mixed"
"3942",5474,6480,978,370,7564,589,7235,7792,2726,7565,613,15592,4264,8826.63555347092,3680.02063789869,"Mixed"
"3943",1939,8799,2034,431,7278,20,38344,2655,1726,434,759,13357,2714,3168.48084008843,3687.77266028003,"Epithelial cells"
"3944",2009,7809,1034,361,7703,7,24812,1988,1715,1445,929,11886,1583,3284.5874921036,3678.90650663298,"Epithelial cells"
"3945",1469,5515,904,307,6929,1422,4704,3518,1348,570,529,6143,3847,3900.62958149207,3666.5536781908,"Extracellular matrix"
"3946",1708,11174,11052,9915,14769,5415,4739,19641,1611,708,1906,6868,3578,6481.8331470095,3682.27249860257,"Mixed"
"3947",1646,5754,815,267,4043,5343,5098,4775,1902,2922,570,7797,2052,6769.96052631579,3669.13109161793,"Extracellular matrix"
"3948",1835,7585,1956,365,6112,30,25654,2148,1617,441,965,9930,3053,3373.19292499181,3676.23648869964,"Epithelial cells"
"3949",1853,11296,11778,9430,8578,6877,4813,33360,2252,728,865,7681,4962,5081.34965739621,3680.89802498992,"Mixed"
"3950",1728,6441,1037,319,10018,844,8268,3421,2234,8974,732,14042,3910,7541.46547314578,3672.46956521739,"Other"
"3951",3218,7079,1163,2182,7651,993,7383,2283,1912,12993,956,12046,3127,180.767508794372,3691.5222257755,"Other"
"3952",1766,6173,2897,2190,11337,1886,5785,22946,1746,525,819,7548,2465,6625.92981744422,3687.91521298174,"Extracellular matrix"
"3953",1599,8570,8049,1595,14873,6378,4362,10786,1539,484,3630,8203,2837,6411.78674656327,3684.37328163553,"Mixed"
"3954",2328,8668,2018,630,21128,725,30200,6489,2032,3316,1093,14705,1736,2006.14112903226,3682.94239631336,"Mixed"
"3955",4499,6738,1117,4568,5913,853,4666,20700,1951,884,750,6809,4358,4072.31023405232,3691.43689765948,"Extracellular matrix"
"3956",1870,14960,12201,838,14202,2673,4324,27217,2218,669,727,7149,4452,5443.44766397125,3681.39285714286,"Mixed"
"3957",20650,7630,662,310,5754,237,5559,7605,2120,337,615,8371,1389,2562.90928725702,3673.72930165587,"Myocytes"
"3958",1707,10730,8465,1030,9101,1559,3934,58494,2397,488,957,6973,1122,5499.48128342246,3674.85115864528,"Mixed"
"3959",1841,7675,2310,549,3931,0,21654,1993,1748,2946,659,9101,360,3232.53333333333,3679.61388888889,"Epithelial cells"
"3960",1460,5780,1956,457,6915,22,16216,1793,1261,422,915,7125,1589,3557.78917558213,3693.69855254877,"Epithelial cells"
"3961",4207,12406,9800,1178,21505,3449,4577,34929,2235,573,668,7496,2560,4426.242578125,3675.77734375,"Mixed"
"3962",2080,9508,10698,1606,10168,14,25470,2270,1929,719,925,9849,2513,2893.26979705531,3690.76561878233,"Mixed"
"3963",1826,12803,1185,3519,16419,4214,4825,54508,2808,1422,911,8074,4960,4991.07983870968,3694.14919354839,"Mixed"
"3964",2859,8002,2706,554,4995,611,6998,3235,1997,8947,855,16609,5110,627.14481409002,3698.07279843444,"Mixed"
