 ,Area,Mean,Min,Max
707,44.304,1204.633,37,8684
708,85.342,2168.346,77,8901
709,44.130,1059.013,91,12290
710,116.091,2035.913,213,12723
711,89.128,706.726,0,5101
712,122.738,1611.502,73,12673
713,161.118,1347.603,66,8771
714,116.091,922.858,47,5193
715,76.990,967.696,132,4507
716,108.780,1797.457,98,9860
717,88.347,2415.344,99,11916
718,113.895,2565.899,103,13659
719,127.044,3775.290,319,11365
720,107.392,1046.132,69,6956
721,85.082,2265.257,176,10725
722,71.152,666.604,164,5257
723,113.837,263.693,30,2134
724,161.927,917.737,70,10644
725,144.529,420.044,49,2661
726,99.040,356.699,44,1460
727,65.112,1780.281,193,6808
728,52.627,1418.100,99,6437
729,101.699,2056.133,341,12532
730,100.659,281.782,63,3044
731,161.175,4169.509,357,28232
732,98.694,2207.604,150,11537
733,91.353,3853.031,255,17819
734,153.488,1624.369,17,8483
735,63.580,1435.434,44,7115
736,89.330,951.155,74,3595
737,142.361,1250.797,51,8508
738,113.519,473.033,6,2792
739,247.644,611.490,0,9264
740,94.387,1735.115,151,10759
741,113.433,1026.165,143,7210
742,109.329,2004.519,78,12624
743,64.909,1446.558,103,10958
744,110.051,4094.209,269,14520
745,170.481,562.411,47,12491
746,102.017,5731.590,2097,14505
747,55.950,738.061,156,7348
748,56.615,237.896,86,448
749,106.525,2173.241,161,9144
750,172.822,2755.622,241,12459
751,79.851,349.972,52,3354
752,109.444,1059.251,79,6788
753,114.213,1083.275,40,4930
754,147.014,930.700,26,4980
755,128.952,1053.953,62,8486
756,72.337,671.041,87,6247
757,63.118,467.766,76,6039
758,56.239,882.520,105,7497
759,170.712,3175.835,230,15661
760,85.024,770.985,87,5063
761,107.277,909.092,0,6295
762,86.093,1597.990,101,7704
763,81.845,535.744,117,9108
764,78.348,1458.782,69,8261
765,32.195,3474.173,464,11551
766,185.365,284.690,40,4293
767,99.589,2039.049,117,19293
768,55.026,1307.386,96,10369
769,57.424,3291.996,403,10848
770,153.459,1595.200,20,4656
771,145.887,1142.152,44,8066
772,82.827,1411.624,77,5427
773,106.554,237.901,31,585
774,86.122,220.572,0,425
775,73.406,1166.218,153,8197
776,177.244,2257.108,101,12055
777,33.004,1633.729,224,14477
778,57.280,3415.276,181,14747
779,113.577,4714.990,0,24459
780,186.232,792.182,32,7587
781,41.154,330.586,46,596
782,102.479,3754.655,389,13957
783,94.330,1203.774,92,7664
784,88.954,5590.044,451,19883
785,90.515,2978.102,571,9189
786,126.784,1961.481,122,9874
787,142.506,2695.389,208,16915
788,164.846,1134.304,7,8922
789,63.956,253.557,39,503
790,121.727,1803.401,52,14130
791,105.890,1295.181,0,6244
792,120.658,609.594,41,5345
793,114.820,230.218,3,498
794,116.987,1604.245,110,16053
795,50.286,919.428,132,17526
796,44.419,3843.310,319,12189
797,67.828,228.473,46,561
798,96.237,2248.283,79,17960
799,118.519,2984.647,53,12692
800,62.453,1486.374,33,9320
801,140.859,742.604,0,8122
802,111.323,1303.564,93,11319
803,63.291,2121.085,113,7178
804,138.633,497.560,2,5628
805,74.880,2462.138,89,16395
806,108.837,2182.016,23,10051
807,141.148,313.140,0,4613
